,Date,weekday,cakes,pies,cookies,smoothies,coffee,promotion
4350,11/29/2017,Wednesday,2,3,15,38,52,none
4351,11/30/2017,Thursday,49,42,5,57,51,promotion
4352,12/1/2017,Friday,44,8,31,62,64,promotion
4353,12/2/2017,Saturday,38,16,93,55,54,promotion
4354,12/3/2017,Sunday,47,1,54,32,74,promotion
4355,12/4/2017,Monday,44,31,99,69,25,promotion
4356,12/5/2017,Tuesday,26,48,82,73,45,promotion
4357,12/6/2017,Wednesday,24,43,34,1,40,none
4358,12/7/2017,Thursday,43,39,75,12,72,promotion
4359,12/8/2017,Friday,5,50,35,18,40,none
4360,12/9/2017,Saturday,8,13,63,42,3,none
4361,12/10/2017,Sunday,30,17,58,40,23,none
4362,12/11/2017,Monday,2,30,22,54,20,none
4363,12/12/2017,Tuesday,24,24,82,12,86,promotion
4364,12/13/2017,Wednesday,24,8,69,34,85,promotion
4365,12/14/2017,Thursday,25,47,15,62,81,promotion
4366,12/15/2017,Friday,26,5,97,38,16,none
4367,12/16/2017,Saturday,6,32,101,48,99,promotion
4368,12/17/2017,Sunday,23,33,108,18,67,promotion
4369,12/18/2017,Monday,17,4,25,39,77,none
4370,12/19/2017,Tuesday,32,38,97,71,59,promotion
4371,12/20/2017,Wednesday,49,15,75,43,24,promotion
4372,12/21/2017,Thursday,1,3,63,41,13,none
4373,12/22/2017,Friday,4,17,5,3,36,none
4374,12/23/2017,Saturday,34,32,111,37,63,promotion
4375,12/24/2017,Sunday,32,52,1,19,77,none
4376,12/25/2017,Monday,7,24,81,67,36,promotion
4377,12/26/2017,Tuesday,1,26,35,2,43,none
4378,12/27/2017,Wednesday,9,28,82,19,60,none
4379,12/28/2017,Thursday,25,30,100,3,92,promotion
4380,12/29/2017,Friday,7,24,73,21,36,none
4381,12/30/2017,Saturday,12,13,94,28,58,promotion
4382,12/31/2017,Sunday,5,38,14,59,85,promotion
4383,1/1/2018,Monday,38,41,28,74,51,promotion
4384,1/2/2018,Tuesday,8,40,74,52,43,promotion
4385,1/3/2018,Wednesday,26,51,50,73,48,promotion
4386,1/4/2018,Thursday,43,13,54,27,93,promotion
4387,1/5/2018,Friday,6,58,38,69,74,promotion
4388,1/6/2018,Saturday,38,36,54,36,45,promotion
4389,1/7/2018,Sunday,5,1,102,10,29,none
4390,1/8/2018,Monday,43,31,53,11,44,none
4391,1/9/2018,Tuesday,13,18,22,25,59,none
4392,1/10/2018,Wednesday,17,51,22,42,94,promotion
4393,1/11/2018,Thursday,6,56,45,27,45,none
4394,1/12/2018,Friday,14,29,119,36,87,promotion
4395,1/13/2018,Saturday,12,49,44,21,93,promotion
4396,1/14/2018,Sunday,23,10,36,42,45,none
4397,1/15/2018,Monday,43,3,105,68,52,promotion
4398,1/16/2018,Tuesday,40,36,29,32,29,none
4399,1/17/2018,Wednesday,1,11,110,31,36,none
4400,1/18/2018,Thursday,25,29,75,58,7,none
4401,1/19/2018,Friday,49,42,89,70,42,promotion
4402,1/20/2018,Saturday,28,3,27,23,39,none
4403,1/21/2018,Sunday,31,9,5,55,45,none
4404,1/22/2018,Monday,25,45,66,57,52,promotion
4405,1/23/2018,Tuesday,29,17,26,56,37,none
4406,1/24/2018,Wednesday,25,27,25,6,1,none
4407,1/25/2018,Thursday,31,19,60,56,65,promotion
4408,1/26/2018,Friday,47,37,47,46,58,promotion
4409,1/27/2018,Saturday,33,21,37,45,16,none
4410,1/28/2018,Sunday,47,43,103,49,5,promotion
4411,1/29/2018,Monday,36,14,83,45,48,promotion
4412,1/30/2018,Tuesday,23,14,43,73,59,promotion
4413,1/31/2018,Wednesday,48,15,16,53,95,promotion
4414,2/1/2018,Thursday,9,59,41,19,32,none
4415,2/2/2018,Friday,4,33,104,39,20,none
4416,2/3/2018,Saturday,37,54,1,27,51,none
4417,2/4/2018,Sunday,15,12,13,11,98,none
4418,2/5/2018,Monday,37,48,2,3,84,none
4419,2/6/2018,Tuesday,18,49,49,56,22,none
4420,2/7/2018,Wednesday,20,59,61,26,95,promotion
4421,2/8/2018,Thursday,25,9,34,7,94,none
4422,2/9/2018,Friday,25,50,76,35,91,promotion
4423,2/10/2018,Saturday,36,45,40,68,97,promotion
4424,2/11/2018,Sunday,2,41,76,13,81,promotion
4425,2/12/2018,Monday,13,49,108,17,16,promotion
4426,2/13/2018,Tuesday,21,35,67,21,16,none
4427,2/14/2018,Wednesday,8,38,28,34,7,none
4428,2/15/2018,Thursday,23,36,85,29,31,promotion
4429,2/16/2018,Friday,45,46,1,20,60,none
4430,2/17/2018,Saturday,16,41,26,43,48,none
4431,2/18/2018,Sunday,33,58,37,55,21,promotion
4432,2/19/2018,Monday,34,11,98,31,94,promotion
4433,2/20/2018,Tuesday,14,48,1,53,22,none
4434,2/21/2018,Wednesday,2,24,99,33,61,promotion
4435,2/22/2018,Thursday,4,57,81,28,32,promotion
4436,2/23/2018,Friday,40,39,89,45,68,promotion
4437,2/24/2018,Saturday,37,5,57,48,4,none
4438,2/25/2018,Sunday,39,53,24,47,5,none
4439,2/26/2018,Monday,28,56,86,68,21,promotion
4440,2/27/2018,Tuesday,35,48,26,57,62,promotion
4441,2/28/2018,Wednesday,46,27,46,66,67,promotion
4442,3/1/2018,Thursday,39,8,17,38,12,none
4443,3/2/2018,Friday,48,53,93,68,13,promotion
4444,3/3/2018,Saturday,26,52,60,27,38,promotion
4445,3/4/2018,Sunday,17,27,20,38,9,none
4446,3/5/2018,Monday,49,26,70,25,87,promotion
4447,3/6/2018,Tuesday,10,42,13,72,44,none
4448,3/7/2018,Wednesday,26,21,3,62,41,none
4449,3/8/2018,Thursday,1,32,44,72,56,promotion
4450,3/9/2018,Friday,16,47,50,12,13,none
4451,3/10/2018,Saturday,17,56,99,41,91,promotion
4452,3/11/2018,Sunday,43,55,64,14,91,promotion
4453,3/12/2018,Monday,37,3,87,15,82,promotion
4454,3/13/2018,Tuesday,8,56,35,3,40,none
4455,3/14/2018,Wednesday,24,5,6,16,56,none
4456,3/15/2018,Thursday,41,31,32,14,4,none
4457,3/16/2018,Friday,39,29,56,42,6,none
4458,3/17/2018,Saturday,46,14,41,11,24,none
4459,3/18/2018,Sunday,38,26,84,33,49,promotion
4460,3/19/2018,Monday,38,30,39,40,46,none
4461,3/20/2018,Tuesday,5,50,59,40,42,none
4462,3/21/2018,Wednesday,35,19,57,22,43,none
4463,3/22/2018,Thursday,23,23,37,47,52,none
4464,3/23/2018,Friday,31,5,64,22,47,none
4465,3/24/2018,Saturday,34,51,88,54,54,promotion
4466,3/25/2018,Sunday,28,56,89,61,75,promotion
4467,3/26/2018,Monday,8,52,117,68,69,promotion
4468,3/27/2018,Tuesday,14,46,40,6,88,none
4469,3/28/2018,Wednesday,26,33,74,43,81,promotion
4470,3/29/2018,Thursday,38,40,109,39,62,promotion
4471,3/30/2018,Friday,32,18,63,25,14,none
4472,3/31/2018,Saturday,37,3,23,32,45,none
4473,4/1/2018,Sunday,48,29,83,17,48,promotion
4474,4/2/2018,Monday,40,57,48,25,4,none
4475,4/3/2018,Tuesday,9,28,50,47,91,promotion
4476,4/4/2018,Wednesday,19,15,59,21,35,none
4477,4/5/2018,Thursday,21,21,98,41,45,promotion
4478,4/6/2018,Friday,26,33,111,6,3,none
4479,4/7/2018,Saturday,40,56,82,11,78,promotion
4480,4/8/2018,Sunday,30,25,93,23,87,promotion
4481,4/9/2018,Monday,3,12,62,31,13,none
4482,4/10/2018,Tuesday,41,15,14,40,10,none
4483,4/11/2018,Wednesday,18,15,78,43,81,promotion
4484,4/12/2018,Thursday,41,46,26,4,4,none
4485,4/13/2018,Friday,40,45,35,49,65,promotion
4486,4/14/2018,Saturday,34,37,14,38,58,none
4487,4/15/2018,Sunday,4,9,91,36,13,none
4488,4/16/2018,Monday,27,46,34,67,35,promotion
4489,4/17/2018,Tuesday,48,54,82,5,61,promotion
4490,4/18/2018,Wednesday,25,26,57,57,1,none
4491,4/19/2018,Thursday,31,50,114,21,22,promotion
4492,4/20/2018,Friday,2,50,90,50,29,promotion
4493,4/21/2018,Saturday,43,24,118,62,66,promotion
4494,4/22/2018,Sunday,19,41,108,21,27,promotion
4495,4/23/2018,Monday,8,10,54,45,65,none
4496,4/24/2018,Tuesday,44,52,113,45,86,promotion
4497,4/25/2018,Wednesday,6,41,48,37,23,none
4498,4/26/2018,Thursday,41,46,110,66,35,promotion
4499,4/27/2018,Friday,38,26,53,13,98,promotion
4500,4/28/2018,Saturday,20,11,107,65,90,promotion
4501,4/29/2018,Sunday,35,53,101,10,72,promotion
4502,4/30/2018,Monday,22,16,94,15,12,none
4503,5/1/2018,Tuesday,37,41,71,63,86,promotion
4504,5/2/2018,Wednesday,25,40,105,48,87,promotion
4505,5/3/2018,Thursday,31,39,81,60,8,promotion
4506,5/4/2018,Friday,2,5,30,9,34,none
4507,5/5/2018,Saturday,1,34,68,54,28,none
4508,5/6/2018,Sunday,25,11,15,6,58,none
4509,5/7/2018,Monday,46,58,20,43,72,promotion
4510,5/8/2018,Tuesday,48,54,93,34,71,promotion
4511,5/9/2018,Wednesday,5,35,111,6,26,none
4512,5/10/2018,Thursday,1,3,36,36,4,none
4513,5/11/2018,Friday,37,48,36,8,9,none
4514,5/12/2018,Saturday,21,5,98,37,46,promotion
4515,5/13/2018,Sunday,5,37,64,60,79,promotion
4516,5/14/2018,Monday,6,35,10,20,83,none
4517,5/15/2018,Tuesday,15,54,38,30,60,none
4518,5/16/2018,Wednesday,23,35,94,49,72,promotion
4519,5/17/2018,Thursday,16,19,116,52,64,promotion
4520,5/18/2018,Friday,20,45,67,72,19,promotion
4521,5/19/2018,Saturday,13,6,115,51,20,promotion
4522,5/20/2018,Sunday,40,54,79,6,39,promotion
4523,5/21/2018,Monday,33,28,8,30,31,none
4524,5/22/2018,Tuesday,31,20,2,29,15,none
4525,5/23/2018,Wednesday,21,54,107,2,16,none
4526,5/24/2018,Thursday,21,17,110,69,69,promotion
4527,5/25/2018,Friday,6,36,75,51,95,promotion
4528,5/26/2018,Saturday,11,42,42,69,99,promotion
4529,5/27/2018,Sunday,25,39,15,13,12,none
4530,5/28/2018,Monday,12,29,3,40,82,none
4531,5/29/2018,Tuesday,22,12,85,24,74,promotion
4532,5/30/2018,Wednesday,7,59,93,15,34,promotion
4533,5/31/2018,Thursday,2,48,49,30,78,promotion
4534,6/1/2018,Friday,14,59,102,63,38,promotion
4535,6/2/2018,Saturday,16,58,107,47,82,promotion
4536,6/3/2018,Sunday,48,1,71,60,37,promotion
4537,6/4/2018,Monday,44,19,109,10,30,promotion
4538,6/5/2018,Tuesday,22,38,77,72,51,promotion
4539,6/6/2018,Wednesday,4,39,117,31,44,promotion
4540,6/7/2018,Thursday,30,15,71,18,25,none
4541,6/8/2018,Friday,10,12,112,68,59,promotion
4542,6/9/2018,Saturday,25,38,76,63,2,promotion
4543,6/10/2018,Sunday,37,11,23,17,56,none
4544,6/11/2018,Monday,21,24,23,32,61,none
4545,6/12/2018,Tuesday,38,8,23,1,49,none
4546,6/13/2018,Wednesday,47,24,114,37,44,promotion
4547,6/14/2018,Thursday,20,25,99,38,51,promotion
4548,6/15/2018,Friday,41,18,16,7,98,none
4549,6/16/2018,Saturday,4,17,29,11,35,none
4550,6/17/2018,Sunday,38,57,25,69,96,promotion
4551,6/18/2018,Monday,4,29,55,50,71,promotion
4552,6/19/2018,Tuesday,21,51,52,1,93,promotion
4553,6/20/2018,Wednesday,39,56,76,57,45,promotion
4554,6/21/2018,Thursday,31,22,46,11,78,none
4555,6/22/2018,Friday,34,19,42,56,46,none
4556,6/23/2018,Saturday,26,12,75,3,86,promotion
4557,6/24/2018,Sunday,42,25,8,29,58,none
4558,6/25/2018,Monday,45,26,113,70,85,promotion
4559,6/26/2018,Tuesday,23,27,38,12,83,none
4560,6/27/2018,Wednesday,38,39,83,61,64,promotion
4561,6/28/2018,Thursday,3,47,86,18,88,promotion
4562,6/29/2018,Friday,28,16,93,64,5,promotion
4563,6/30/2018,Saturday,47,59,8,52,92,promotion
4564,7/1/2018,Sunday,38,56,54,51,25,promotion
4565,7/2/2018,Monday,29,38,33,16,13,none
4566,7/3/2018,Tuesday,36,34,1,41,30,none
4567,7/4/2018,Wednesday,48,22,35,6,93,promotion
4568,7/5/2018,Thursday,34,14,115,19,23,promotion
4569,7/6/2018,Friday,26,31,108,62,74,promotion
4570,7/7/2018,Saturday,11,21,102,55,19,promotion
4571,7/8/2018,Sunday,40,31,93,69,35,promotion
4572,7/9/2018,Monday,9,28,30,21,16,none
4573,7/10/2018,Tuesday,18,35,71,3,91,promotion
4574,7/11/2018,Wednesday,26,30,69,20,12,none
4575,7/12/2018,Thursday,8,3,10,3,18,none
4576,7/13/2018,Friday,30,12,8,48,29,none
4577,7/14/2018,Saturday,40,28,83,64,46,promotion
4578,7/15/2018,Sunday,42,35,109,10,20,promotion
4579,7/16/2018,Monday,21,55,95,12,81,promotion
4580,7/17/2018,Tuesday,34,2,78,7,19,none
4581,7/18/2018,Wednesday,11,52,110,52,89,promotion
4582,7/19/2018,Thursday,13,10,90,19,6,none
4583,7/20/2018,Friday,48,23,104,70,59,promotion
4584,7/21/2018,Saturday,3,24,35,61,82,promotion
4585,7/22/2018,Sunday,33,25,112,3,59,promotion
4586,7/23/2018,Monday,25,4,106,38,47,promotion
4587,7/24/2018,Tuesday,6,34,46,36,28,none
4588,7/25/2018,Wednesday,20,25,21,68,81,promotion
4589,7/26/2018,Thursday,1,28,108,68,86,promotion
4590,7/27/2018,Friday,18,52,89,64,95,promotion
4591,7/28/2018,Saturday,24,13,16,69,61,none
4592,7/29/2018,Sunday,47,40,80,34,2,promotion
4593,7/30/2018,Monday,21,27,86,72,4,promotion
4594,7/31/2018,Tuesday,37,38,44,65,49,promotion
4595,8/1/2018,Wednesday,37,53,56,44,64,promotion
4596,8/2/2018,Thursday,13,32,71,12,73,promotion
4597,8/3/2018,Friday,45,39,31,52,93,promotion
4598,8/4/2018,Saturday,37,29,23,12,15,none
4599,8/5/2018,Sunday,16,37,33,57,81,promotion
4600,8/6/2018,Monday,38,20,114,37,10,promotion
4601,8/7/2018,Tuesday,25,6,19,12,55,none
4602,8/8/2018,Wednesday,46,48,11,15,2,none
4603,8/9/2018,Thursday,21,8,94,24,86,promotion
4604,8/10/2018,Friday,8,16,91,31,8,none
4605,8/11/2018,Saturday,47,35,76,2,9,none
4606,8/12/2018,Sunday,24,14,27,38,55,none
4607,8/13/2018,Monday,21,25,30,43,26,none
4608,8/14/2018,Tuesday,6,54,81,44,90,promotion
4609,8/15/2018,Wednesday,8,56,73,58,35,promotion
4610,8/16/2018,Thursday,37,48,9,33,74,promotion
4611,8/17/2018,Friday,48,44,35,32,60,promotion
4612,8/18/2018,Saturday,10,20,93,10,25,none
4613,8/19/2018,Sunday,6,58,39,8,26,none
4614,8/20/2018,Monday,26,49,105,41,62,promotion
4615,8/21/2018,Tuesday,34,12,1,4,66,none
4616,8/22/2018,Wednesday,21,35,101,61,7,promotion
4617,8/23/2018,Thursday,1,25,27,20,82,none
4618,8/24/2018,Friday,34,22,15,24,91,none
4619,8/25/2018,Saturday,20,50,60,42,49,promotion
4620,8/26/2018,Sunday,10,23,99,52,76,promotion
4621,8/27/2018,Monday,3,57,33,68,71,promotion
4622,8/28/2018,Tuesday,17,34,52,14,3,none
4623,8/29/2018,Wednesday,24,52,104,5,12,none
4624,8/30/2018,Thursday,26,40,101,18,22,promotion
4625,8/31/2018,Friday,43,44,85,9,77,promotion
4626,9/1/2018,Saturday,17,33,58,59,83,promotion
4627,9/2/2018,Sunday,18,19,4,23,45,none
4628,9/3/2018,Monday,41,17,32,5,63,none
4629,9/4/2018,Tuesday,18,6,15,69,88,none
4630,9/5/2018,Wednesday,38,32,2,37,41,none
4631,9/6/2018,Thursday,42,21,96,50,70,promotion
4632,9/7/2018,Friday,39,28,33,64,88,promotion
4633,9/8/2018,Saturday,13,43,119,26,75,promotion
4634,9/9/2018,Sunday,7,22,114,28,67,promotion
4635,9/10/2018,Monday,48,7,98,38,46,promotion
4636,9/11/2018,Tuesday,25,24,12,74,9,none
4637,9/12/2018,Wednesday,34,49,75,55,59,promotion
4638,9/13/2018,Thursday,15,40,115,58,95,promotion
4639,9/14/2018,Friday,6,56,50,44,80,promotion
4640,9/15/2018,Saturday,10,32,13,1,63,none
4641,9/16/2018,Sunday,38,53,67,27,55,promotion
4642,9/17/2018,Monday,39,9,6,72,61,none
4643,9/18/2018,Tuesday,12,57,16,21,89,none
4644,9/19/2018,Wednesday,26,43,24,1,65,none
4645,9/20/2018,Thursday,17,53,51,27,52,none
4646,9/21/2018,Friday,20,36,29,21,98,promotion
4647,9/22/2018,Saturday,24,28,15,6,86,none
4648,9/23/2018,Sunday,49,36,107,70,47,promotion
4649,9/24/2018,Monday,10,2,54,21,49,none
4650,9/25/2018,Tuesday,43,58,64,22,49,promotion
4651,9/26/2018,Wednesday,42,39,21,21,40,none
4652,9/27/2018,Thursday,42,35,105,46,36,promotion
4653,9/28/2018,Friday,40,29,6,45,94,promotion
4654,9/29/2018,Saturday,27,37,52,5,86,promotion
4655,9/30/2018,Sunday,43,23,21,65,26,none
4656,10/1/2018,Monday,12,10,101,55,38,promotion
4657,10/2/2018,Tuesday,8,32,95,37,13,none
4658,10/3/2018,Wednesday,28,47,61,72,58,promotion
4659,10/4/2018,Thursday,33,58,52,25,22,none
4660,10/5/2018,Friday,31,26,66,34,25,none
4661,10/6/2018,Saturday,23,3,38,68,24,none
4662,10/7/2018,Sunday,30,6,87,65,35,promotion
4663,10/8/2018,Monday,33,32,57,41,46,promotion
4664,10/9/2018,Tuesday,3,30,23,7,96,none
4665,10/10/2018,Wednesday,23,41,38,23,69,none
4666,10/11/2018,Thursday,48,25,80,70,64,promotion
4667,10/12/2018,Friday,41,54,21,69,98,promotion
4668,10/13/2018,Saturday,48,49,56,31,71,promotion
4669,10/14/2018,Sunday,25,31,49,16,32,none
4670,10/15/2018,Monday,15,21,48,59,27,none
4671,10/16/2018,Tuesday,3,14,109,22,57,promotion
4672,10/17/2018,Wednesday,4,57,42,44,85,promotion
4673,10/18/2018,Thursday,34,35,75,63,97,promotion
4674,10/19/2018,Friday,43,26,101,51,71,promotion
4675,10/20/2018,Saturday,37,45,100,66,4,promotion
4676,10/21/2018,Sunday,1,6,43,65,81,none
4677,10/22/2018,Monday,25,33,15,60,51,none
4678,10/23/2018,Tuesday,39,42,31,13,64,none
4679,10/24/2018,Wednesday,13,5,48,54,89,promotion
4680,10/25/2018,Thursday,16,36,92,69,7,promotion
4681,10/26/2018,Friday,27,24,65,49,31,none
4682,10/27/2018,Saturday,24,43,99,71,2,promotion
4683,10/28/2018,Sunday,30,59,6,45,98,promotion
4684,10/29/2018,Monday,17,3,59,56,57,none
4685,10/30/2018,Tuesday,19,19,52,31,7,none
4686,10/31/2018,Wednesday,46,11,79,72,25,promotion
4687,11/1/2018,Thursday,34,49,97,60,33,promotion
4688,11/2/2018,Friday,4,49,1,23,72,none
4689,11/3/2018,Saturday,39,28,68,19,3,none
4690,11/4/2018,Sunday,8,29,77,74,75,promotion
4691,11/5/2018,Monday,21,57,90,28,50,promotion
4692,11/6/2018,Tuesday,49,23,32,19,66,none
4693,11/7/2018,Wednesday,25,51,4,23,99,promotion
4694,11/8/2018,Thursday,3,38,108,45,67,promotion
4695,11/9/2018,Friday,11,34,72,50,96,promotion
4696,11/10/2018,Saturday,35,56,93,6,31,promotion
4697,11/11/2018,Sunday,25,10,112,52,60,promotion
4698,11/12/2018,Monday,1,47,53,49,35,none
4699,11/13/2018,Tuesday,7,21,14,28,47,none
4700,11/14/2018,Wednesday,14,44,48,3,94,promotion
4701,11/15/2018,Thursday,39,28,14,49,75,promotion
4702,11/16/2018,Friday,26,49,59,66,62,promotion
4703,11/17/2018,Saturday,28,36,63,32,77,promotion
4704,11/18/2018,Sunday,48,6,104,22,26,promotion
4705,11/19/2018,Monday,6,28,15,72,85,promotion
4706,11/20/2018,Tuesday,46,55,91,47,55,promotion
4707,11/21/2018,Wednesday,42,11,41,58,9,none
4708,11/22/2018,Thursday,24,38,61,10,73,promotion
4709,11/23/2018,Friday,25,38,23,49,31,none
4710,11/24/2018,Saturday,14,34,111,55,74,promotion
4711,11/25/2018,Sunday,22,49,65,28,84,promotion
4712,11/26/2018,Monday,14,24,111,33,16,none
4713,11/27/2018,Tuesday,3,52,28,15,85,none
4714,11/28/2018,Wednesday,42,36,113,8,80,promotion
4715,11/29/2018,Thursday,2,50,4,38,15,none
4716,11/30/2018,Friday,46,37,92,16,20,promotion
4717,12/1/2018,Saturday,1,9,64,16,51,none
4718,12/2/2018,Sunday,15,54,29,32,25,none
4719,12/3/2018,Monday,37,12,17,43,1,none
4720,12/4/2018,Tuesday,8,57,29,52,88,promotion
4721,12/5/2018,Wednesday,49,55,54,16,41,promotion
4722,12/6/2018,Thursday,10,14,116,59,53,promotion
4723,12/7/2018,Friday,45,56,22,39,27,none
4724,12/8/2018,Saturday,5,14,91,36,92,promotion
4725,12/9/2018,Sunday,17,47,106,11,43,promotion
4726,12/10/2018,Monday,17,22,58,42,37,none
4727,12/11/2018,Tuesday,17,32,69,68,72,promotion
4728,12/12/2018,Wednesday,4,17,44,46,64,none
4729,12/13/2018,Thursday,41,53,64,42,76,promotion
4730,12/14/2018,Friday,3,4,77,3,60,none
4731,12/15/2018,Saturday,33,46,53,61,30,promotion
4732,12/16/2018,Sunday,7,25,63,19,59,none
4733,12/17/2018,Monday,22,44,88,28,86,promotion
4734,12/18/2018,Tuesday,29,38,86,65,17,promotion
4735,12/19/2018,Wednesday,23,55,35,24,71,promotion
4736,12/20/2018,Thursday,28,22,7,23,21,none
4737,12/21/2018,Friday,5,22,85,23,25,none
4738,12/22/2018,Saturday,5,12,55,62,36,none
4739,12/23/2018,Sunday,32,43,57,14,81,promotion
4740,12/24/2018,Monday,3,48,38,25,43,none
4741,12/25/2018,Tuesday,26,49,16,38,25,none
4742,12/26/2018,Wednesday,31,14,15,70,48,none
4743,12/27/2018,Thursday,12,33,62,40,28,none
4744,12/28/2018,Friday,11,8,99,61,6,none
4745,12/29/2018,Saturday,3,12,26,63,96,none
4746,12/30/2018,Sunday,12,40,13,48,26,none
4747,12/31/2018,Monday,13,41,69,36,72,promotion
4748,1/1/2019,Tuesday,21,3,106,8,97,promotion
4749,1/2/2019,Wednesday,10,47,59,3,26,none
4750,1/3/2019,Thursday,36,11,14,10,23,none
4751,1/4/2019,Friday,7,50,59,44,16,none
4752,1/5/2019,Saturday,32,24,44,50,48,none
4753,1/6/2019,Sunday,28,32,33,41,16,none
4754,1/7/2019,Monday,11,39,83,57,48,promotion
4755,1/8/2019,Tuesday,49,33,79,53,43,promotion
4756,1/9/2019,Wednesday,9,48,39,67,51,promotion
4757,1/10/2019,Thursday,26,31,63,21,89,promotion
4758,1/11/2019,Friday,38,1,101,52,14,promotion
4759,1/12/2019,Saturday,16,55,41,63,24,none
4760,1/13/2019,Sunday,27,54,91,45,58,promotion
4761,1/14/2019,Monday,6,13,95,5,50,none
4762,1/15/2019,Tuesday,19,22,40,29,53,none
4763,1/16/2019,Wednesday,1,12,60,35,83,none
4764,1/17/2019,Thursday,37,29,1,52,18,none
4765,1/18/2019,Friday,33,11,34,69,9,none
4766,1/19/2019,Saturday,38,24,53,22,22,none
4767,1/20/2019,Sunday,19,14,89,34,14,none
4768,1/21/2019,Monday,14,1,81,35,81,promotion
4769,1/22/2019,Tuesday,20,14,9,35,38,none
4770,1/23/2019,Wednesday,3,17,97,33,57,promotion
4771,1/24/2019,Thursday,48,29,66,3,78,promotion
4772,1/25/2019,Friday,41,22,17,33,34,none
4773,1/26/2019,Saturday,42,13,24,34,76,none
4774,1/27/2019,Sunday,1,38,94,10,65,promotion
4775,1/28/2019,Monday,39,18,8,72,15,none
4776,1/29/2019,Tuesday,1,38,94,24,44,promotion
4777,1/30/2019,Wednesday,10,34,38,72,25,none
4778,1/31/2019,Thursday,4,47,2,12,92,none
4779,2/1/2019,Friday,6,6,49,36,21,none
4780,2/2/2019,Saturday,18,10,57,25,31,none
4781,2/3/2019,Sunday,19,24,42,74,15,none
4782,2/4/2019,Monday,46,21,111,47,45,promotion
4783,2/5/2019,Tuesday,12,28,104,24,95,promotion
4784,2/6/2019,Wednesday,1,30,17,44,17,none
4785,2/7/2019,Thursday,39,24,43,24,1,none
4786,2/8/2019,Friday,45,29,58,7,49,none
4787,2/9/2019,Saturday,42,35,37,21,44,none
4788,2/10/2019,Sunday,18,1,27,47,5,none
4789,2/11/2019,Monday,45,20,33,33,69,none
4790,2/12/2019,Tuesday,19,41,113,43,19,promotion
4791,2/13/2019,Wednesday,7,28,21,20,36,none
4792,2/14/2019,Thursday,16,44,43,65,19,none
4793,2/15/2019,Friday,40,35,62,63,2,promotion
4794,2/16/2019,Saturday,1,46,10,5,60,none
4795,2/17/2019,Sunday,38,15,19,57,34,none
4796,2/18/2019,Monday,37,27,37,32,45,none
4797,2/19/2019,Tuesday,8,51,82,49,85,promotion
4798,2/20/2019,Wednesday,46,17,119,72,92,promotion
4799,2/21/2019,Thursday,12,27,20,50,42,none
4800,2/22/2019,Friday,5,4,73,13,76,none
4801,2/23/2019,Saturday,7,33,63,18,33,none
4802,2/24/2019,Sunday,39,8,26,30,40,none
4803,2/25/2019,Monday,41,36,26,52,8,none
4804,2/26/2019,Tuesday,7,56,12,4,54,none
4805,2/27/2019,Wednesday,17,34,36,31,42,none
4806,2/28/2019,Thursday,35,54,50,46,26,promotion
4807,3/1/2019,Friday,17,54,101,24,63,promotion
4808,3/2/2019,Saturday,33,24,86,19,86,promotion
4809,3/3/2019,Sunday,29,49,16,67,55,promotion
4810,3/4/2019,Monday,37,36,52,21,42,none
4811,3/5/2019,Tuesday,33,4,91,49,33,promotion
4812,3/6/2019,Wednesday,49,39,29,22,10,none
4813,3/7/2019,Thursday,9,1,99,63,42,promotion
4814,3/8/2019,Friday,22,50,19,30,72,none
4815,3/9/2019,Saturday,25,56,95,69,58,promotion
4816,3/10/2019,Sunday,17,39,93,42,50,promotion
4817,3/11/2019,Monday,22,41,106,62,80,promotion
4818,3/12/2019,Tuesday,11,59,25,31,33,none
4819,3/13/2019,Wednesday,33,8,70,3,56,none
4820,3/14/2019,Thursday,9,27,88,9,89,promotion
4821,3/15/2019,Friday,38,19,91,7,15,none
4822,3/16/2019,Saturday,7,13,21,43,85,none
4823,3/17/2019,Sunday,27,7,72,46,25,none
4824,3/18/2019,Monday,43,34,67,52,87,promotion
4825,3/19/2019,Tuesday,28,9,17,37,99,none
4826,3/20/2019,Wednesday,46,37,116,24,55,promotion
4827,3/21/2019,Thursday,26,26,92,1,96,promotion
4828,3/22/2019,Friday,21,6,54,2,3,none
4829,3/23/2019,Saturday,21,28,30,43,51,none
4830,3/24/2019,Sunday,14,25,72,27,57,none
4831,3/25/2019,Monday,35,19,100,49,12,promotion
4832,3/26/2019,Tuesday,5,58,38,49,52,promotion
4833,3/27/2019,Wednesday,49,32,39,73,24,promotion
4834,3/28/2019,Thursday,15,34,11,19,44,none
4835,3/29/2019,Friday,25,52,35,19,60,none
4836,3/30/2019,Saturday,2,34,85,14,57,none
4837,3/31/2019,Sunday,40,27,15,8,4,none
4838,4/1/2019,Monday,44,32,31,4,72,none
4839,4/2/2019,Tuesday,14,15,55,21,10,none
4840,4/3/2019,Wednesday,37,13,90,55,11,promotion
4841,4/4/2019,Thursday,34,36,39,51,95,promotion
4842,4/5/2019,Friday,13,25,97,67,2,promotion
4843,4/6/2019,Saturday,17,9,60,57,21,none
4844,4/7/2019,Sunday,6,56,98,58,83,promotion
4845,4/8/2019,Monday,34,10,57,13,46,none
